Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/12/2022,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),Latest Reported Industry Type (sectors),2021 Total reported direct emissions,2020 Total reported direct emissions,2019 Total reported direct emissions,2018 Total reported direct emissions,2017 Total reported direct emissions,2016 Total reported direct emissions,2015 Total reported direct emissions,2014 Total reported direct emissions,2013 Total reported direct emissions,2012 Total reported direct emissions,2011 Total reported direct emissions
1012168,110070348247,Pike Compressor Facility,Rochester,PA,15074,282 Teets Road,BEAVER COUNTY,40.75,-80.17,211130,"C,W-PROC",Petroleum and Natural Gas Systems,36572.268,,,,,,,,,,
1011751,110064007079,Pilgrim's Pride Corporation Moorefield WV,Moorefield,WV,26836,129 Potomac Ave,HARDY COUNTY,39.06,-78.97,311615,C,Other,11069.008,19377.928,29502.588,35818.116,32888.576,35815.116,33790.472,35762.516,34889.968,35238.3,37390.3
1002499,110000383317,"Pilkington North America, Inc.",ROSSFORD,OH,43460,140 DIXIE HIGHWAY,WOOD COUNTY,41.62,-83.56,327211,"C,N",Minerals,181508.674,164732.402,179557.834,179205.688,178136.69,160020.482,189179.658,189554.394,163563.128,175342.898,175073.642
1001362,110009387207,Pinckneyville Power Plant,PINCKNEYVILLE,IL,62274,4646 WHITE WALNUT ROAD,Perry,38.11,-89.35,221112,"C,D",Power Plants,65930.008,43092.388,42405.544,81160.496,57343.088,56537.592,32483.88,11597.856,20158.724,54848.848,80264.504
1010773,110063278000,Pine Belt Regional Solid Waste Management Authority,Ovett,MS,39464,5274 Highway 29,PERRY COUNTY,31.41,-89.09,562212,HH,Waste,140827,112749.5,129557.25,124361.5,118327.5,112726.75,106829.75,100617.75,102575.75,96716.25,
1007025,110017410871,Pine Bluff Energy Center,PINE BLUFF,AR,71601,5301 FAIRFIELD ROAD,Jefferson,34.22,-91.90,221112,"C,D",Power Plants,550445.26,689520.192,685029.86,750987.916,672173.256,673724.344,704376.54,604283.76,778193.116,771853.588,754356.704
1003092,110071161081,Pine Prairie Energy Center,Ville Platte,LA,70586,1680 Ambrose Rd.,EVANGELINE PARISH,30.74,-92.34,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,39209.312,32801.536,51021.67,39973.654,27012.522,21325.24,31210.384,50571.504,52178.32,42754.712,24765.76
1002429,110043788586,Pinedale Complex,Boulder,WY,82923,820 Paradise Road,SUBLETTE,42.64,-109.47,211111,C,Petroleum and Natural Gas Systems,,,,,,,111800.528,101277.268,99415.874,96555.484,82936.288
1006227,110060812964,Pinehill Landfill,Kilgore,TX,75603,1102 Landfill Road,GREGG COUNTY,32.44,-94.82,562212,HH,Waste,60371,61369,56048.25,62585.5,51944.5,47207,62810.45,43326.75,42292.5,385570.9902,397454.1022
1007557,110030637194,Pinelands Park,Egg Harbor Township,NJ,08234,3024 Ocean Heights Avenue,ATLANTIC,39.36,-74.61,562212,"C,HH",Waste,,,,,,,,,,7078.6,4545.9
1000456,110023138451,Pinelawn Power,WEST BABYLON,NY,11704,380 PATTON AVE,Suffolk,40.74,-73.39,221112,D,Power Plants,46825.576,60843.724,32181.978,76918.508,59146.068,72733.28,87694.166,70168.128,117759.864,147658.152,47472.724
1009833,110054620585,Pines Compressor Station,Shreveport,LA,71129,10999 Springridge-Greenwood Rd.,CADDO,32.37,-93.92,211111,C,Petroleum and Natural Gas Systems,,,,,,,21480.92,27073.848,36223.26,29440.43,28878.8
1002646,110013986525,Pineview Landfill,Dora,AL,35062,2730 Bryan Road,WALKER COUNTY,33.73,-87.05,562212,HH,Waste,53561,50969.5,42448.25,57671.5,57642.25,67092.5,47161.75,58806.75,78565,87247.5,56252.5
1007908,110002348905,Piney Creek Power Plant,CLARION,PA,16214,428 POWER LANE,Clarion,41.18,-79.44,221112,D,Power Plants,,,,,,,,,87995.804,302617.07,344972.842
1008162,110071160647,Pink Compressor Station,PinkTecumseh,OK,74873,20155 Old Barn Rd.,POTTAWATOMIE COUNTY,35.27,-97.12,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,52725.26,53892.804,40848.258,46847.66,39047.51,37491.312,37701.662,34324.176,25480.41,30241.044,
1014400,110056959055,Pinova Inc.,Brunswick,GA,31520,2801 Cook Street,GLYNN COUNTY,31.17,-81.48,325194,C,Chemicals,54993.742,,,,,,,,,,
1012414,110045006943,Pio Pico Energy Center,San Diego,CA,92154,7363 Calzada De La Fuente,SAN DIEGO COUNTY,32.57,-116.92,221112,D,Power Plants,39889.952,54340.948,57076.088,80556.952,91479.412,25251.708,,,,,
1011037,110010304571,Pioneer Crossing Landfill,Birdsboro,PA,19508,727 Red Lane Rd,BERKS COUNTY,40.27,-75.81,562212,HH,Waste,42629,34420.75,33617,31536,31147.75,6404.25,31012.5,31354.75,31314.5,35165,30534.5
1005029,110043788595,Pioneer Cryogenic Plant,Opal,WY,83124,,LINCOLN COUNTY,41.78,-110.33,211130,"C,W-PROC",Petroleum and Natural Gas Systems,39984.354,38135.958,39750.452,40097.25,41511.894,39442.452,44716.582,45910.23,47225.888,48833.186,50622.986
1011315,110058380238,Pioneer Generating Station,Williston,ND,58801,5639 151st Ave NW,WILLIAMS COUNTY,48.23,-103.95,221112,"C,D",Power Plants,339994.928,250583.212,267807.3,201144.952,137039.04,170407.42,105080.06,47290.824,9700.464,,
1013584,110000314437,Pioneer Plastics Corporation,Auburn,ME,04210,1 Pionite Road,ANDROSCOGGIN COUNTY,44.07,-70.26,326130,C,Other,22018.968,22564.516,25271.504,,,,,,,,
1012967,,Piti 7 Combustion Turbine,Piti,GU,96915,178 Cabras Highway,,13.43,144.65,221112,C,Power Plants,103545.176,21265.556,48720.762,64465.308,55293.006,72805.722,53902.628,,,,
1010987,110057068220,Pitt County Landfill,Greenville,NC,27834,3025 Landfill Road,PITT COUNTY,35.60,-77.43,562212,HH,Waste,23390.5,22081.25,23183,29433.75,29528.75,33211.25,34076.5,34182.75,40302,40189.25,41589.5
1001441,110000610296,Pittsburg Generating Station (CA),PITTSBURG,CA,94565,696 W 10TH ST,Contra Costa,38.04,-121.89,221112,"C,D",Power Plants,,,,17.1,68.6,85102.984,126886.38,58144.536,89578.02,153821.68,25412.208
1005731,110000308480,Pittsfield Generating,PITTSFIELD,MA,01201,235 MERRILL ROAD,Berkshire,42.46,-73.22,221112,"C,D",Power Plants,32443.18,18571.578,40445.294,60009.112,81280.6,118104.544,124826.776,75065.814,119220.418,143685.094,94314.264
1001296,110063588844,Pixelle Androscoggin LLC,JAY,ME,04239,GATE 15 300 RILEY ROAD,Franklin,44.50,-70.24,221112,"C,D",Power Plants,273211.678,252404.804,225431.26,211153.584,124204.394,104457.16,226173.326,289843.044,320587.312,324672.596,378278.21
1004199,110017404664,Pixelle Specialty Solutions,Spring Grove,PA,17362,228 South Main Street,YORK COUNTY,39.87,-76.87,322121,"AA,C",Pulp and Paper,439049.458,405934.894,397019.972,427060.676,438930.694,625310.954,666316.846,692587.316,691054.108,666349.396,828352.788
1000183,110000395117,Pixelle Specialty Solutions LLC,CHILLICOTHE,OH,45601,232 East 8th Street,Ross,39.33,-82.97,322121,"AA,C",Pulp and Paper,296977.69,307705.348,325299.41,316115.424,318929.064,530069.156,677576.092,718084.19,646931.602,724509.634,742100.298
1004685,110043788602,"Pixley Cogen Partners, LLC",Pixley,CA,93256,11518 Road 120,TULARE COUNTY,36.00,-119.30,221112,C,Power Plants,40786.464,43303.436,68581.1,72802.46,72492.014,65698.852,58943.178,56979.582,54828.444,54611.644,60777.32
1001163,110021284894,Plant H. Allen Franklin,SMITHS,AL,36877,6109 LEE ROAD 249,Lee,32.61,-85.10,221112,"C,D",Power Plants,4242122.08,4718099.164,4643943.64,4557965.656,4620075.876,4379041.672,4047463.052,3823815.08,3367882.568,4092938.932,3648780.276
1001153,110020516486,Plant Rowan County,SALISBURY,NC,28147,5755 NC HWY 801,Rowan,35.73,-80.60,221112,"C,D",Power Plants,1753880.792,1710355.806,1860196.944,1857185.046,1632148.776,1758088.87,1119667.038,1079132.506,1049044.362,1306088.504,1026808.284
1006577,110071161581,Plant X,EARTH,TX,79031,5M S OF EARTH ON FM RD 1055,Lamb,34.17,-102.41,221112,"C,D",Power Plants,217873.964,565991.804,554598.444,767172.804,290510.222,395848.928,485986.552,720417.928,881684.28,960568.038,760131.808
1000816,110001244724,Plaquemine Cogen Facility,PLAQUEMINE,LA,70765,21255 HIGHWAY 1,Iberville,30.32,-91.24,325199,D,Power Plants,3031564.612,2912689.966,3019721.656,2814140.14,2982875.522,2982625.504,2757615.888,2812651.774,3114514.856,3030106.468,2639677.494
1011705,110000562301,Plaquemine NGL Fractionation Plant,Plaquemine,LA,70764,60995 Derrick Road,IBERVILLE PARISH,30.24,-91.24,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",127891.272,256786.226,148588.304,125697.732,127870.57,130644.452,124761.08,31.8,,,
1013048,,Plasma Compressor Station,Clarington,OH,43915,51703 Stieger Ridge Road,,39.73,-80.92,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,75216.474,74093.624,72445.13,72385.38,68934.642,,,,,,
1003578,110071161425,Platform Gail,Offshore California,CA,00000,,,34.13,-119.40,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,,10361.376,13535.408,13560.616,52879.746,62320.672,72116.938,71432.306,72133.564,72189.706,68834.52
1007057,110043783019,Plattco/Riverview,Parkville,MO,64152,16450 NW River Road,PLATTE,39.21,-94.71,562212,HH,Waste,,,,,,,,,,4497.5,5805
1007597,110000448249,Platte,Grand Island,NE,68801,1035 W. Wildwood Drive,Hall,40.85,-98.35,221112,"C,D",Power Plants,548706.338,463049.426,616718.552,642384.286,390247.634,598490.836,620096.184,634105.882,668089.86,535659.154,654480.904
1006880,110043788611,Platteville Compressor Station,Brighton,CO,80601,,WELD COUNTY,40.22,-104.72,211111,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",,,,,47606.412,48759.516,49462.212,42102.876,35071.794,39837.036,44194.912
1001079,110001324549,Pleasant Hill Energy Center,PLEASANT HILL,IA,50317,3191 SE 45 ST,Polk,41.56,-93.52,221112,"C,D",Power Plants,11630.976,4615.084,3416.588,11672.156,10849.656,19348.48,11964.304,6913.584,10994.454,23972.452,14042.748
1009090,,Pleasant Hill Gas Treating Facility,Pelican,LA,71063,4827 Louisiana Highway 177,,31.88,-93.47,211130,"C,W-PROC",Petroleum and Natural Gas Systems,272178.024,188704.234,279731.632,,,1423.844,3059.842,3563.838,195422.356,389100.958,77454.346
1006632,110000417433,Pleasant Prairie,PLEASANT PRAIRIE,WI,53158,8000 95TH ST,Kenosha,42.54,-87.90,221112,"C,D",Power Plants,,,,2088668.906,6081466.272,6909924.272,7568680.84,7119905.28,8788988.73,6289118.112,7181837.018
1001165,110008733059,Pleasant Valley Station,DEXTER,MN,55926,68435 310TH ST,Mower,43.80,-92.68,221112,"C,D",Power Plants,85748.986,19963.328,26906.414,62801.196,30803.124,77695.126,40665.08,47103.586,108865.294,107493.752,47764.524
1009779,110054620601,Pleasants Compressor Station,Cameron,WV,26033,478 Robinson Ridge Lane,MARSHALL,39.73,-80.67,211111,C,Petroleum and Natural Gas Systems,,,,,,,44980.88,47229.672,46917.124,52262.1,45392.08
1006933,110010376734,"Pleasants Energy, LLC",SAINT MARYS,WV,26170,10319 SOUTH PLEASANTS HIGHWAY,Pleasants,39.33,-81.36,221112,"C,D",Power Plants,703795.738,922200.376,513426.238,392562.662,352089.48,275928.13,557173.024,216816.21,64514.738,44452.176,92654.054
1001001,110020047554,Pleasants Power Station,WILLOW ISLAND,WV,26134,#1 POWER STATION BLVD,Pleasants,39.37,-81.29,221112,"C,D",Power Plants,7448324.646,4790078.204,4828411.796,6659463.864,7279463.954,6312732.18,6658703.848,7803900.324,7363142.048,7301455.188,7630982.978
1000539,110033168391,Plum Point Energy Station,OSCEOLA,AR,72370,2732A CR 623,Mississippi,35.66,-89.95,221112,"C,D",Power Plants,4114882.074,3395394.06,4048537.476,5187453.794,3665155.14,4379636.104,3835772.048,3555314.848,3956536.026,4520764.44,4238956.094
1007529,110037594902,Plymouth Energy LLC,Merrill,IA,51038,22234 K42,PLYMOUTH COUNTY,42.73,-96.25,325193,C,Other,23179.612,19025.228,39241.152,70426.084,77815.556,76946.76,76616.012,80943.896,74676.568,73607.572,80865.796
1011471,,"Pocahontas Coal Company, LLC - Affinity Mine",Sophia,WV,25921,111 Affinity Complex Road,,37.71,-81.23,212112,FF,Other,72564.75,211356.75,312350,261975,206825,194400,159650,101975,,,
1007830,110006060145,Poet Bioprocessing-Bingham Lake,BINGHAM LAKE,MN,56118,40212 510TH AVENUE,COTTONWOOD COUNTY,43.90,-95.05,325193,"C,PP","Other,Suppliers of CO2",52041.704,52694.752,52652.652,57017.936,53233.4,50877.808,50047.612,49849.812,54257.496,57758.232,58524.88
1009523,110015723029,Poet Biorefining Ashton,Ashton,IA,51232,4970 260th St,OSCEOLA COUNTY,43.28,-95.81,325193,C,Other,94294.344,62070.116,92806,94312.244,105348.704,96893.436,100475.172,88931.416,88572.416,94273.644,89758.612
1004079,110024836668,Poet Biorefining Fairbank LLC,FAIRBANK,IA,50629,1277 102ND STREET,BUCHANAN COUNTY,42.64,-92.03,325193,C,Other,184402.156,188166.59,179324.52,178465.372,178151.874,170439.702,162423.88,166652.914,159368.99,157509.594,152155.41
1005020,110071160404,"Poet Biorefining Lake Crystal, LLC",LAKE CRYSTAL,MN,56055,19200-499TH AVE,BLUE EARTH COUNTY,44.13,-94.27,325193,C,Other,89322.61,82871.136,93083.046,82435.538,86298.896,84035.03,84048.23,83044.886,81130.142,80965.944,111172.34
1004713,110020518992,Poet Biorefining-Big Stone,Big Stone City,SD,57216,48416 144th St,GRANT COUNTY,45.30,-96.51,325193,C,Other,95747.84,88221.068,95515.04,93865.096,93995.096,95263.892,102662.962,81134.044,77649.008,77649.008,73349.424
1006084,110008988051,Poet Biorefining-Coon Rapids,COON RAPIDS,IA,50058,1015 GRANT AVENUE (EAST ON HIGHWAY 141),GUTHRIE COUNTY,41.86,-94.63,325193,C,Other,79168.252,38032.656,78341.556,73994.57,80265.646,81231.044,83080.388,81503.944,75320.116,75113.216,78866.902
1007809,110033218845,Poet Biorefining-Macon,Macon,MO,63552,30211 major ave,MACON COUNTY,39.75,-92.39,325193,"C,PP","Other,Suppliers of CO2",50100.112,52074.904,51468.656,47253.272,49522.164,48182.468,55999.04,51530.156,29021.42,37353.1,85348.372
1009807,110008754721,Polar Semiconductor LLC,Bloomington,MN,55425,2800 E Old Shakopee Rd,HENNEPIN COUNTY,44.85,-93.23,334413,"C,I",Other,52890.86412,47542.84014,42928.16055,66201.47012,66671.77652,61002.24674,86092.04114,93846.13093,94889.262,96446.223,87539.047
1000467,110071160717,Poletti 500 MW CC,ASTORIA,NY,11105,31 03 20TH AVE,Queens,40.79,-73.91,221112,D,Power Plants,1066797.064,988878.596,988592.282,876904.25,914432.266,1102403.036,1171231.77,1304264.954,1333255.546,1223808.148,1225692.408
1001100,110000365113,Polk,MULBERRY,FL,33860,9995 STATE ROAD 37 SOUTH,Polk,27.73,-81.99,221112,"C,D",Power Plants,2132058.812,2511231.334,2584951.44,3322448.36,3746196.893,1603124.23,1364845.616,1471604.538,1348446.634,1363770.466,1636651.206
1006859,110043798076,Polk County - North Central Landfill,Winter Haven,FL,33880,10 Environmental Loop south,POLK COUNTY,28.02,-81.84,562212,"C,HH",Waste,467264.996,390524.146,382419.046,484874.396,449369.646,374755.996,344931.598,268899.196,269561.796,360173.46,369450.82
1001513,110001632145,Ponca,PONCA CITY,OK,74601,1420 N UNION,Kay,36.72,-97.09,221112,"C,D",Power Plants,11402.408,6658.224,32711.928,25425.056,30735.236,35197.82,13921.796,18555.332,6017.58,33681.376,26849.052
1002729,110034170545,Ponca City Landfill,Ponca City,OK,74601,2501 West Riverview,KAY COUNTY,36.64,-97.11,562212,HH,Waste,38825.25,38555,45569.5,44568.5,43374.25,42037,41836.5,41745.5,41376.5,40800,40303.25
1004774,110071160458,Ponce Landfill,PONCE,PR,00731,,PONCE MUNICIPIO,18.10,-66.62,562212,HH,Waste,54061.25,50063.5,68057,49341.75,53976,50365.5,62856.75,75219.75,90247.5,110275,96380
1010198,110071160348,Pond Creek No. 1 Mine,Marion,IL,62959,16468 Liberty School Road,WILLIAMSON COUNTY,37.83,-88.84,212112,FF,Other,426227.5,204702.5,419219.5,503463.25,441382.25,466180,504230.5,469691.25,392547.25,209947.5,114625
1006786,110043970423,Ponderosa Compressor Station,Vernal,UT,84078,,UINTAH,40.09,-109.45,211111,C,Petroleum and Natural Gas Systems,,,,,,,40159.448,29284.84,12275.604,34282.12,34194.072
1005031,110043788620,Port Allen Complex,Port Allen,LA,70767,11224 HWY 190,WEST BATON ROUGE PARISH,30.53,-91.38,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",83335.022,93678.898,105875.348,95314.344,94200.736,83566.532,99399.222,94077.186,116176.01,117241.156,130461.726
1012911,110071162023,"Port Comfort Power, LLC",Point Comfort,TX,77978,,CALHOUN COUNTY,28.65,-96.55,221112,D,Power Plants,35303.968,23985.86,39183.856,35870.216,21415.92,,,,,,
1001484,110055206584,Port Everglades,FORT LAUDERDALE,FL,33316,8100 EISENHOWER BOULEVARD,Broward,26.09,-80.13,221112,D,Power Plants,2394754.562,2202498.45,2492901.92,2411306.532,2344309.26,2203129.166,58283.144,10340.1,19493.516,822937.292,375235.088
1002725,110071161563,Port Inland Plant,Gulliver,MI,49840,181 W County Road 432,SCHOOLCRAFT COUNTY,46.05,-86.05,327410,"C,S",Minerals,255672.162,245594.964,266224.332,293748.706,286712.806,257627.74,229221.974,255344.804,242170.228,270037.39,273749.87
1005784,110008025528,Port Jefferson Energy Center,PORT JEFFERSON,NY,11777,BEACH ST,Suffolk,40.95,-73.08,221112,"C,D",Power Plants,335985.266,339211.38,211478.748,261123.172,165894.03,286259,364673.558,302723.768,312006.148,355857.446,368704.748
1006630,110043810276,Port Washington Generating Station,PORT WASHINGTON,WI,53074,146 SOUTH WISCONSIN ST,Ozaukee,43.38,-87.87,221112,"C,D",Power Plants,2644826.148,3110355.376,2909076.272,2205812.576,2025013.344,2185648.9,1776059.368,1143641.012,1309140.796,1917797.64,932670.192
1000455,110037786465,Port Westward,CLATSKANIE,OR,97016,81566 KALLUNKI RD,Columbia,46.18,-123.17,221112,"C,D",Power Plants,1516241.708,1232435.572,1214390.34,1018452.62,905141.788,990409.372,1070236.872,737703.224,903758.152,650589.34,524782.404
1000328,110000472587,"Portales Dairy Products, LLC",PORTALES,NM,88130,1820 S. INDUSTRIAL DR.,ROOSEVELT COUNTY,34.17,-103.37,311514,C,Other,32181.728,29281.04,28376.544,32141.628,37351.06,31376.232,26377.8,33942.272,32061.88,29582.688,31811.88
1000873,110071161473,Portland,PORTLAND,PA,18351,40897 RIVER RD,Northampton,40.91,-75.08,221112,"C,D",Power Plants,3029.65,2293.314,1460.528,7707.324,2263.112,2828.854,3524.546,250437.624,217799.836,163831.782,1088930.73
1000236,110006010583,Portside Energy,PORTAGE,IN,46368,6290 US HWY 12,Porter,41.63,-87.17,221122,C,Power Plants,228877.688,222325.312,224193.556,212331.7,196474.06,196893.108,196785.86,201423.992,193913.82,208774.064,249981.058
1000966,110000340774,Possum Point Power Station,DUMFRIES,VA,22026,19000 POSSUM POINT ROAD,Prince William,38.54,-77.28,221112,"C,D",Power Plants,919589.516,1466181.782,1139338.87,1505364.95,1254209.124,1462409.972,1538614.386,1580586.122,1555900.178,1718451.528,1264114.258
1012160,110067207962,Potomac Energy Center,Leesburg,VA,20175,20260 Energy Park Drive,LOUDOUN COUNTY,39.05,-77.58,221112,"C,D",Power Plants,1907962.328,1830589.216,1533723.964,1875585.7,1402713.648,,,,,,
1006920,110000340916,Potomac River,ALEXANDRIA,VA,22314,1400 ROYAL ST,Alexandria (City),38.82,-77.04,221112,D,Power Plants,,,,,,,,,,397222.638,378184.352
1007609,110000786178,Potrero Generating Station,SAN FRANCISCO,CA,94107,1201 A ILLINOIS ST,San Francisco,37.76,-122.39,221112,"C,D",Power Plants,,,,,,,,,1.5,2.4,43.1
1000665,110064857329,Potter,BRAINTREE,MA,02184,150 POTTER ROAD,Norfolk,42.24,-70.97,221112,"C,D",Power Plants,13611.384,11514.592,9199.306,27345.118,26467.868,32192.626,21756.34,46289.166,40058.526,38048.412,31559.132
1005725,110000570720,"Potters Industries LLC. - Apex, NC",Apex,NC,27539,820 Lufkin Road,WAKE COUNTY,35.71,-78.84,327215,C,Minerals,29481.088,35471.316,35793.116,33879.972,30850.784,28892.292,28267.544,27038.948,29459.888,29678.788,30976.184
1006019,110022523893,"Potters Industries, Inc. - Brownwood, TX",BROWNWOOD,TX,76801,5650 HWY 279 N,BROWN COUNTY,31.79,-99.09,327215,C,Minerals,23963.46,26652.8,26968.448,26893.948,27019.548,27212.348,28069.944,26084.652,23878.56,23926.06,27018.648
1006211,110037144079,"Potters Industries, Inc. - Muscatine, IA",Muscatine,IA,52761,4907 55th Ave W Progress Park,MUSCATINE COUNTY,41.37,-91.11,327215,C,Minerals,26853.748,28174.944,29810.388,29674.388,27469.596,26882.448,28872.592,28595.392,27931.944,28136.544,26366
1005233,110007151198,"Potters Industries, Inc. - Potsdam, NY",Potsdam,NY,13676,72 Reynolds Road,SAINT LAWRENCE,44.73,-74.98,327215,C,Minerals,,,,,,,23266.412,20689.072,21558.868,22188.316,23729.36
1000113,110028050230,Pouch Terminal,STATEN ISLAND,NY,10305,143 EDGEWATER STREET,Richmond,40.62,-74.07,221112,"C,D",Power Plants,33356.276,35560.204,29065.392,34950.42,26109.404,37529.012,35012.82,23087.664,57174.388,52424.556,59359.68
1002501,110043804283,Powell Avenue Steam Plant,Birmingham,AL,35291,12 South 19th Street,JEFFERSON,33.51,-86.90,221330,C,Power Plants,,,,,,,,,8552.724,61878.604,59546.678
1000992,110070355980,Power Lane Steam Plant,GREENVILLE,TX,75401,4201 POWERLANE,Hunt,33.17,-96.13,221112,"C,D",Power Plants,23790.97,19967.276,25627.756,19629.976,9753.012,16385.088,30374.588,23694.104,21020.472,26596.7,36037.058
1001521,110000438027,Powerton,PEKIN,IL,61554,13082 EAST MANITO RD,Tazewell,40.54,-89.68,221112,"C,D",Power Plants,3249319.13,1179182.344,2887462.162,5306606.252,5996933.578,5296482.342,6371672.554,9647224.106,9500878.946,9018206.524,10874589.16
1010107,110001618385,Powhatan No. 6,Alledonia,OH,43902,56854 Pleasant Ridge Road,BELMONT,39.91,-80.98,212112,FF,Other,,,,,,144399,238692,265913.5,235947.5,65246.8,87936.75
1001548,110017344337,Prairie Creek,CEDAR RAPIDS,IA,52404,3300 C ST SW,Linn,41.94,-91.64,221112,"C,D",Power Plants,652143.284,551968.414,488636.098,635639.336,969360.56,917480.8,926799.416,1425613.962,1077544.986,1169508.48,1162310.154
